20-06-17 01:36:15    Log Started
20-06-17 01:36:15 Opened /home/kader_b/int2/soldat.ini
20-06-18 05:51:54 TCP/IP File Server started
20-06-18 06:21:54 TCP/IP File Server started
20-06-18 06:51:55 TCP/IP File Server started
20-06-18 07:21:54 TCP/IP File Server started
20-06-18 07:51:54 TCP/IP File Server started
20-06-18 08:21:54 TCP/IP File Server started
20-06-18 08:51:55 TCP/IP File Server started
20-06-18 09:21:55 TCP/IP File Server started
20-06-18 09:51:54 TCP/IP File Server started
20-06-18 10:21:55 TCP/IP File Server started
20-06-18 10:51:54 TCP/IP File Server started
20-06-18 11:21:55 TCP/IP File Server started
20-06-18 11:51:54 TCP/IP File Server started
20-06-18 12:21:54 TCP/IP File Server started
20-06-18 12:51:54 TCP/IP File Server started
20-06-18 13:21:54 TCP/IP File Server started
20-06-18 13:51:54 TCP/IP File Server started
20-06-18 14:21:54 TCP/IP File Server started
20-06-18 14:51:55 TCP/IP File Server started
20-06-18 15:21:54 TCP/IP File Server started
20-06-18 15:51:54 TCP/IP File Server started
20-06-18 16:21:55 TCP/IP File Server started
20-06-18 16:51:55 TCP/IP File Server started
20-06-18 17:21:54 TCP/IP File Server started
20-06-18 17:51:55 TCP/IP File Server started
20-06-18 18:21:55 TCP/IP File Server started
20-06-18 18:51:55 TCP/IP File Server started
20-06-18 19:21:54 TCP/IP File Server started
20-06-18 19:52:26 TCP/IP File Server started
20-06-18 20:22:26 TCP/IP File Server started
20-06-18 20:52:26 TCP/IP File Server started
20-06-18 21:22:26 TCP/IP File Server started
20-06-18 21:52:26 TCP/IP File Server started
20-06-18 22:22:26 TCP/IP File Server started
20-06-18 22:52:26 TCP/IP File Server started
20-06-18 23:22:26 TCP/IP File Server started
20-06-18 23:52:26 TCP/IP File Server started
20-06-19 00:22:26 TCP/IP File Server started
20-06-19 00:52:26 TCP/IP File Server started
20-06-19 01:18:14  Net - XRe1ch|KillMe! connected 19-6-20 01:18:14
20-06-19 01:18:23  Net - XRe1ch|KillMe! disconnected 19-6-20 01:18:23
20-06-19 01:22:26 TCP/IP File Server started
20-06-19 01:32:57  Net - XRe1ch|Sadiko connected 19-6-20 01:32:57
20-06-19 01:33:16  Net - XRe1ch|Sadiko disconnected 19-6-20 01:33:16
20-06-19 01:33:16  Net - XRe1ch|SenzacL* connected 19-6-20 01:33:16
20-06-19 01:33:30  Net - XRe1ch|Sadiko connected 19-6-20 01:33:30
20-06-19 01:44:54  Net - XRe1ch|SenzacL* disconnected 19-6-20 01:44:54
20-06-19 01:46:30  Net - XRe1ch|CieWC connected 19-6-20 01:46:30
20-06-19 01:48:03  Net - XRe1ch|CieWC disconnected 19-6-20 01:48:03
20-06-19 01:49:03  Net - mipHo connected 19-6-20 01:49:03
20-06-19 01:49:06  Net - mipHo disconnected 19-6-20 01:49:06
20-06-19 01:49:14  Net - mipHo connected 19-6-20 01:49:14
20-06-19 01:49:30  Net - mipHo disconnected 19-6-20 01:49:30
20-06-19 01:50:13  Net - XRe1ch|Sadiko disconnected 19-6-20 01:50:13
20-06-19 01:52:26 TCP/IP File Server started
20-06-19 01:57:43  Net - S2 ~ DeFkOndOz* connected 19-6-20 01:57:43
20-06-19 01:57:44  Net - S2 ~ DeFkOndOz* disconnected 19-6-20 01:57:44
20-06-19 02:05:58  Net - RtP| SontercL connected 19-6-20 02:05:58
20-06-19 02:06:00  Net - RtP| SontercL disconnected 19-6-20 02:06:00
20-06-19 02:07:31  Net - RtP| SontercL connected 19-6-20 02:07:31
20-06-19 02:07:32  Net - RtP| SontercL disconnected 19-6-20 02:07:32
20-06-19 02:22:26 TCP/IP File Server started
20-06-19 02:52:26 TCP/IP File Server started
20-06-19 03:22:26 TCP/IP File Server started
20-06-19 03:52:26 TCP/IP File Server started
20-06-19 04:22:26 TCP/IP File Server started
20-06-19 04:52:26 TCP/IP File Server started
20-06-19 05:22:26 TCP/IP File Server started
20-06-19 05:52:26 TCP/IP File Server started
20-06-19 06:22:26 TCP/IP File Server started
20-06-19 06:52:26 TCP/IP File Server started
20-06-19 07:22:26 TCP/IP File Server started
20-06-19 07:52:26 TCP/IP File Server started
20-06-19 08:22:26 TCP/IP File Server started
20-06-19 08:52:26 TCP/IP File Server started
20-06-19 09:22:26 TCP/IP File Server started
20-06-19 09:52:26 TCP/IP File Server started
20-06-19 10:22:26 TCP/IP File Server started
20-06-19 10:52:26 TCP/IP File Server started
20-06-19 11:22:26 TCP/IP File Server started
20-06-19 11:52:26 TCP/IP File Server started
20-06-19 12:22:26 TCP/IP File Server started
20-06-19 12:52:26 TCP/IP File Server started
20-06-19 13:22:26 TCP/IP File Server started
20-06-19 13:52:26 TCP/IP File Server started
20-06-19 14:22:26 TCP/IP File Server started
20-06-19 14:52:26 TCP/IP File Server started
20-06-19 15:22:26 TCP/IP File Server started
20-06-19 15:52:26 TCP/IP File Server started
20-06-19 16:22:26 TCP/IP File Server started
20-06-19 16:52:26 TCP/IP File Server started
20-06-19 17:22:26 TCP/IP File Server started
20-06-19 17:52:26 TCP/IP File Server started
20-06-19 18:22:26 TCP/IP File Server started
20-06-19 18:52:26 TCP/IP File Server started
20-06-19 19:22:26 TCP/IP File Server started
20-06-19 19:52:26 TCP/IP File Server started
20-06-19 20:22:26 TCP/IP File Server started
20-06-19 20:52:26 TCP/IP File Server started
20-06-19 21:22:26 TCP/IP File Server started
20-06-19 21:43:40  Net - sT#' YnGwi3 connected 19-6-20 21:43:40
20-06-19 21:44:06  Net - sT#' YnGwi3 disconnected 19-6-20 21:44:06
20-06-19 21:44:30 Loading Map.
20-06-19 21:44:30 Creating Weapons.
20-06-19 21:44:30 Starting Game Server.
20-06-19 21:44:30 TCP/IP File Server started
20-06-19 21:44:41  Net - sT#' YnGwi3 connected 19-6-20 21:44:41
20-06-19 21:44:52  Net - #1 Mand3s connected 19-6-20 21:44:52
20-06-19 21:45:03  Net - Sk8' connected 19-6-20 21:45:03
20-06-19 21:45:04  Net - sT#' YnGwi3 connected 19-6-20 21:45:04
20-06-19 21:45:28  Net - mipHo connected 19-6-20 21:45:28
20-06-19 21:45:34  Net - mipHo connected 19-6-20 21:45:34
20-06-19 21:46:22  Net - mipHo connected 19-6-20 21:46:22
20-06-19 21:48:32  Net - Admiral connected 19-6-20 21:48:32
20-06-19 21:48:40  Net - Admiral connected 19-6-20 21:48:40
